file_index,rms,peak,p2p,kurtosis,skew,crest,std,band_0_100,band_200_260,band_440_500,band_670_730,band_900_950,band_970_1010,band_HF
507,0.0789819683115037,0.442,0.7909999999999999,0.4070034550620161,-0.05530929399221074,5.5962140402878084,0.07896260563918973,0.0005212694984687387,0.00012033434732108926,0.00011039736804274757,3.3521008091398746e-05,8.528818494142672e-05,0.00216647466782118,0.008716234280152252
508,0.07907627967862739,0.391,0.718,0.3474743632273807,-0.05523747146277392,4.944592760105964,0.07905916720124433,0.0005586292452328094,0.0001418268733855891,0.00014876998296128792,2.941389349031825e-05,8.99736160232643e-05,0.0019292607025449824,0.008897113882704873
509,0.07822047728316575,0.457,0.855,0.545918411380272,0.027530549424184834,5.842459875817083,0.07819904743892489,0.0005709831217938541,7.519695753563893e-05,0.00013268522060792275,2.911695492223425e-05,6.605609736026207e-05,0.0021441115395650465,0.008452080560664665
510,0.07781550947995522,0.403,0.789,0.43269991308322364,-0.016503285146634926,5.178916165788664,0.07780511614291777,0.0005834396134597277,5.738769777744543e-05,0.00011405663631303055,3.10232581198651e-05,9.117244909856336e-05,0.0020216221626095272,0.008516806068871254
511,0.077529087283419,0.366,0.6930000000000001,0.30299900081291,-0.0021083022448274637,4.720808832139507,0.0774870854107122,0.0005793651973334413,0.00011654321455264144,9.940796270168937e-05,2.9205337264666033e-05,7.618794393935918e-05,0.002036058280508146,0.008375791425587
512,0.08153544630347129,0.483,0.8959999999999999,0.5666889213621582,0.009621055882152025,5.9238039636941675,0.08151823352707728,0.0005641736857886422,0.0001959450651411987,0.00011001345419059798,3.5937704087891057e-05,8.77362304160319e-05,0.0019838501242718065,0.009635263655530515
513,0.07680178169726923,0.474,0.862,0.3561730038030797,-0.003874625622430125,6.171731820782509,0.07678379216775025,0.0005548125836436436,8.438949152813336e-05,9.906925497202855e-05,3.044039946260648e-05,8.565154573680618e-05,0.0020487907662191905,0.008186558784476593
514,0.07831487270697295,0.374,0.723,0.38899196237205436,0.015403101465941076,4.775593537572391,0.07828435555027986,0.0005583611833845977,0.00012382224674366643,8.776900070329787e-05,2.6979240294475893e-05,0.00011390286236183981,0.0020750365527836623,0.008567882513210497
515,0.07714297013854778,0.361,0.6930000000000001,0.35279620493135777,0.011436284171182236,4.679622775049612,0.0771200007359263,0.0005201245290108276,7.567110454492124e-05,0.0001143250191423853,3.132669432937604e-05,9.153119147688409e-05,0.0019638625360717294,0.008437124021968256
516,0.07835456303769503,0.422,0.786,0.44221756979937377,0.020784239769755124,5.385774403356665,0.07831569065068257,0.00043139186742670093,5.6046557030176594e-05,0.00011211149265047995,2.8487247805667408e-05,7.092272914739174e-05,0.0020266861039098583,0.008858252785644052
517,0.07742108696622162,0.378,0.72,0.28391523619049686,-0.030332739751400772,4.882390764676772,0.07738437691901005,0.00046654315858496594,6.515875893506962e-05,0.0001022964968384722,3.2614160508699895e-05,7.976149618266695e-05,0.002037142323533632,0.008515798685119333
518,0.0755716893063095,0.4,0.761,0.37180724461967296,0.02686523503734251,5.292987409258706,0.0755417258715849,0.00048773332799425335,0.00017731050966792795,9.88017398171854e-05,3.0321442572706147e-05,7.756992005444435e-05,0.0020582798730791737,0.007811617761513545
519,0.07788295128949917,0.359,0.718,0.33128732679968653,0.017214517082513245,4.60948120290087,0.07787376769430278,0.00046611815083413203,5.902097734870906e-05,0.00013585539715837102,3.714328734120669e-05,9.715572183756029e-05,0.0019514347952529884,0.00868927364326131
520,0.0790382315149803,0.437,0.8300000000000001,0.4731143985341144,-0.0568547050940825,5.528969862029939,0.0790170110035342,0.0004909794147252586,9.608070377318363e-05,0.0001253814666985374,3.597776157237387e-05,6.537095233338661e-05,0.001986041754179358,0.00905980344211509
521,0.07650243562299178,0.398,0.796,0.4433637639149004,0.02637918504571029,5.202448742366367,0.07648061079752747,0.0005084529389691051,9.23648146267056e-05,0.00012484617464573685,3.049957984979379e-05,7.511589081827562e-05,0.0019620594156432034,0.008173585265020466
522,0.07822062241816012,0.391,0.7230000000000001,0.3201974871061335,0.016040020944363655,4.998681778633158,0.07818151679986492,0.0005804867588614015,5.736297002436732e-05,0.00010385277604068464,2.849057153059507e-05,9.572671416479994e-05,0.0020438876241313858,0.008634476912148161
523,0.0796214999353386,0.405,0.774,0.37007201037201254,0.01471983361289396,5.086565818576866,0.07958598161819926,0.0005693048060380473,0.000113996816539783,7.683363747137813e-05,2.6535778216939992e-05,8.488744015132071e-05,0.0020616595622533805,0.009041446591837365
524,0.07955654282244407,0.425,0.806,0.3755785190178629,0.00292026177753451,5.342112476445609,0.07952488089415834,0.0005799346871313077,9.57991907117959e-05,9.251925422107372e-05,3.279111547179046e-05,9.284119949956251e-05,0.0020843908664839837,0.008978424644371234
525,0.080108293097824,0.498,0.891,0.5260048179163546,0.02152908415873024,6.216584834552051,0.0800961141360331,0.0005723670176965628,8.943604081616343e-05,0.00016734235041686733,3.068033479055816e-05,9.105103458996566e-05,0.0019535815280370353,0.00923177317338979
526,0.07790080048880675,0.391,0.765,0.33876064158508923,0.00792259653450327,5.019203879055928,0.07787621792826703,0.00046994747645306067,7.537292367982335e-05,0.0001555333705699449,2.9071004063102377e-05,9.52571159431519e-05,0.0020001333123163094,0.008595931676704721
527,0.07848352017750684,0.396,0.77,0.2777135623768934,0.008623625909561575,5.045645239909191,0.07846345124382906,0.000495794083191565,7.487859609082732e-05,9.584826472836048e-05,2.0284288539440046e-05,8.977503312699128e-05,0.0019049163012394225,0.008918672095779413
528,0.0781613696593864,0.435,0.8260000000000001,0.370188493601602,0.03218013434806742,5.565409125890303,0.0781415394123521,0.0004601480305910927,6.161078836047994e-05,0.0001486652044227543,3.2447680499171034e-05,7.181098156498281e-05,0.002065084961742869,0.008691811632625472
529,0.0778284258300751,0.398,0.764,0.458982255928821,0.00883134124852386,5.113812797188656,0.07780462064750704,0.0004321708117258747,0.00010450073011711238,0.00015698285894296882,2.719147024123399e-05,7.84834100735299e-05,0.0019810822202322065,0.008584623727161648
530,0.07946396957701962,0.364,0.713,0.3304373931689537,0.04435393427507771,4.580692380873524,0.0794376532600419,0.0004950820330420861,7.99286246231441e-05,0.00014650689807744558,3.1166381285727335e-05,7.350758243932123e-05,0.0021330483550518237,0.008993002674516058
531,0.07711978716429153,0.398,0.774,0.3937705929486972,0.004784974714342335,5.160802624454383,0.077098690150829,0.0004606459013110242,5.300309314354967e-05,0.0001326249058878414,3.108069155508118e-05,9.705841019148565e-05,0.0019340709291949109,0.008511219030524953
532,0.08226511158434281,0.457,0.853,0.5003740741636844,-0.0072230627825329505,5.555210358231906,0.08223985284736413,0.00050125146049122,0.00011450699485531727,0.00010527161804785067,3.221167577512277e-05,9.141229606189409e-05,0.002123994551949662,0.009855840359794478
533,0.08432588993239636,0.43,0.813,0.4508448020711784,-0.029106629190465683,5.099264298777393,0.08429453767294064,0.0005272917986454696,0.0001355110861774519,9.399021658855986e-05,3.139805334636049e-05,0.00011495094353377688,0.0019108985790130203,0.0106805036027515
534,0.0842800498732685,0.4,0.764,0.37837651204512657,-0.009241176562636063,4.74608167172103,0.08426361545795787,0.0005760338587286203,5.053318857278484e-05,0.00013236041825074736,2.9533507659697703e-05,8.989306809147478e-05,0.0021380093120618626,0.010485441452433925
535,0.08309850817281184,0.42,0.747,0.29113086781704567,-0.026798606640015668,5.054242359219167,0.08308035483617349,0.0005678241143849691,6.49639503856297e-05,0.00010510554511388863,2.977207035148359e-05,7.490407062187384e-05,0.001962737016996526,0.010343323655464342
536,0.08266808841262072,0.393,0.749,0.20897921343268377,-0.01809235745420855,4.753950497000337,0.08265013893192785,0.0005638185730053996,0.00010790665782604801,7.859886860216827e-05,3.623030132861214e-05,8.076219899003023e-05,0.0020933010531651646,0.010005175828749852
537,0.08427124871137842,0.42,0.83,0.39805576986482194,0.013995405888354632,4.983906212585967,0.08424717046536646,0.0005646229054386995,8.681743236454092e-05,9.63092477771044e-05,3.3892976653154034e-05,8.631828619569527e-05,0.002022960077635106,0.010639294682085219
538,0.08598723191692109,0.476,0.889,0.4703129065721363,0.014674508507171748,5.535705585386963,0.08595580269518177,0.0005911663434347746,0.0001901480132508041,9.51964173703558e-05,2.7450192289083822e-05,9.094478095267758e-05,0.001983805213514804,0.011079826541409512
539,0.08444288039158852,0.515,0.986,0.4865130026451254,0.012273896728958499,6.098797170414867,0.0844199690988402,0.00050046276780105,7.286268511171097e-05,0.00010448303917170983,3.2086089815031935e-05,8.18781152401512e-05,0.001989152192935323,0.010807437940997144
540,0.08268255902187746,0.393,0.762,0.26595855893303977,-0.03174959405436106,4.753118488885433,0.08266760510022222,0.00045350322962184233,0.00010998589308884909,0.00014477400025842037,3.439922935872076e-05,8.148829257859902e-05,0.00199014695713077,0.010086812201702048
541,0.0836379520986137,0.4,0.796,0.3818054415969727,-0.005056333966050051,4.782517863703736,0.08361850069275305,0.00044341891174705345,0.0001027881306011651,9.045525450656113e-05,3.2098446317722455e-05,7.527129238361465e-05,0.0021185447126080333,0.010442876768459473
542,0.08381571232658289,0.444,0.81,0.38767370740609586,-0.011899977446575777,5.297336115986026,0.08378558270330716,0.0004191813976536196,0.00013027062615962161,9.614390991902628e-05,2.6945469899692935e-05,0.00010122117270955022,0.0020592061083297957,0.010547144328373547
543,0.08551655227434408,0.42,0.794,0.39460150781500847,0.014266712876400554,4.911329898423574,0.08548433357170829,0.0004307237364866918,7.705263007310451e-05,0.00010879060625374007,3.870085786136656e-05,9.839417690133393e-05,0.0020244561938190216,0.011128536243203892
544,0.08430120065361243,0.41,0.776,0.365869739574193,-0.00810076695784104,4.863513174382852,0.08427990203943554,0.00043591874535500887,0.00011278345868728765,0.0001135556782904852,3.061121422304843e-05,8.64400079052728e-05,0.001986421791232281,0.010742574523334643
545,0.08697885681706287,0.398,0.781,0.4364173780138687,0.03295377871455477,4.575824683836814,0.08695461810286201,0.00042967292261068997,0.00011140523469817743,0.0001433521691235275,3.598262455965026e-05,0.00010709988014633754,0.002065676679629597,0.011547822523306836
546,0.08478583054111621,0.518,0.889,0.42876379753725313,0.011074611469630088,6.109511420575051,0.08473888904789488,0.000523399299986467,5.965816897433363e-05,0.00013159731981681464,3.92084977997209e-05,9.108851740348432e-05,0.0019929303977857154,0.010856837990481585
547,0.08516847160004398,0.413,0.7869999999999999,0.32894899911736086,-0.016348059810084577,4.849212299295711,0.08514582655865971,0.0005281406477512566,6.886564356792385e-05,0.0001161947452284737,2.818537564135368e-05,8.485701871341914e-05,0.002042260474905907,0.010961772526264246
548,0.08699169910336632,0.403,0.784,0.43400851559162934,-0.02781576133484286,4.632625918899571,0.08697370286725638,0.0005931632732082745,6.549140602516314e-05,0.00011269888270893394,3.712164580134619e-05,8.817756111313682e-05,0.0019595276896686143,0.011547811563924586
549,0.0869552866420438,0.396,0.777,0.3166941879681926,-0.03745090140011167,4.554064684135901,0.08692071260499629,0.0005915932145465313,0.00013768422295032203,9.197194604260575e-05,3.532242689107582e-05,9.800645748487851e-05,0.0020913382053667144,0.01135696069470192
550,0.08790080163305893,0.469,0.833,0.43014719424034853,-0.022819722791090874,5.335559986728,0.08786925596907819,0.0006189216065946112,0.00010394787002168691,0.0001014264809199528,3.4956709193034534e-05,9.335810887701874e-05,0.0019664693933512706,0.011792313535703806
551,0.08565032244174565,0.396,0.752,0.43635864596918195,-0.030115242554844667,4.623450195003207,0.08561584231134678,0.0005544530138101298,7.791223494485376e-05,8.775965032657848e-05,3.091762429178014e-05,8.826045745784011e-05,0.0021330121014664282,0.010961915227198157
552,0.08544638075644281,0.532,0.937,0.4780069177953772,-0.005672867758276356,6.226126785992163,0.08541338928822663,0.000520445475848581,6.12491905094287e-05,8.772736604637997e-05,2.976420055353594e-05,0.00011787924044108256,0.0020059363034168197,0.011028115386420645
553,0.08661301154867697,0.442,0.833,0.4862233238389182,0.021692794278675223,5.103159353216698,0.08659816145580611,0.000468554420816733,5.9341324421900334e-05,9.545969939112108e-05,3.0561918475057065e-05,9.88821333839489e-05,0.00207399835417045,0.01144043271356062
554,0.08760435629686174,0.435,0.8280000000000001,0.4443845022745201,0.027450195012626282,4.965506492861675,0.08758340524732817,0.0004718447981487083,0.00013653942482806615,0.00016962183121152968,3.364727462462291e-05,7.562252225743375e-05,0.0019388677931033087,0.01177986867082361
555,0.08819957754159384,0.439,0.839,0.4654821554251858,-0.0038688788324679705,4.977348103373801,0.08817470975296222,0.0004288349088840356,7.546595880726526e-05,8.656169643430804e-05,3.218665770811781e-05,8.584387929389916e-05,0.0022154606042927055,0.011967853352236815
556,0.08605389220297505,0.403,0.794,0.49273496341796763,-0.019651156954613162,4.683111823051095,0.08604078734387456,0.00039887819040410185,7.249179667148995e-05,7.104253526990238e-05,2.976319568698881e-05,8.541926212128555e-05,0.0020439530877261807,0.011398487770311966
557,0.08917826412847892,0.498,0.864,0.4000941939036653,0.02767674603250265,5.584320404319019,0.08915456824095384,0.0004511411621747676,6.610732564308475e-05,0.00010478660889414514,3.3084010112571876e-05,0.00010920729511256439,0.002119830788433564,0.012384389868598203
558,0.08561711642539709,0.398,0.762,0.40487944030252443,0.006372640925290427,4.648603183712111,0.08559283408887657,0.0004271103175909573,4.545693086537634e-05,0.0001143094179616633,3.318780733075281e-05,0.00010375310621259783,0.0019243537242882825,0.011276147386723803
559,0.08827365730623576,0.396,0.777,0.3659394532713707,-0.042267391909743976,4.486049542750054,0.08824570498964562,0.00048481557808915525,6.193018862576907e-05,0.00012772844088172717,3.402784866031253e-05,8.447360163984357e-05,0.0021024310421515393,0.012000171021061925
560,0.08883351291927008,0.476,0.842,0.37709450519345245,0.010986231035584647,5.358338135600016,0.08880598419897903,0.0004993390101021527,0.00011161159496179976,0.00011284021579061886,4.27746104043071e-05,9.536040893719894e-05,0.0019567241196155973,0.012234824084840652
561,0.08730537730432188,0.452,0.8300000000000001,0.37620336380365016,0.003188741976451955,5.177229787568279,0.08728705664550379,0.000532870837893997,0.00010237264367959795,9.774754179488764e-05,4.072308180648772e-05,8.216101034785859e-05,0.002035473258740062,0.011634800681750294
562,0.0874788557041786,0.464,0.879,0.439604945247293,-0.02233087013884833,5.3041388831579335,0.08745980466075431,0.000588854986467829,6.519034923381522e-05,0.00013055858627234677,2.9927993282436275e-05,9.221089758180544e-05,0.0020193529916499075,0.011649333788914047
563,0.08891707562606087,0.479,0.86,0.4402469914533125,-0.012189203326741784,5.387041764722882,0.0888879659499545,0.0005832821306801412,5.809681256445978e-05,0.00011931636608383959,3.896005648769507e-05,9.187939501865919e-05,0.0020607802557287887,0.01219395467861516
564,0.08606533531776527,0.4,0.734,0.3213036143632104,-0.015844278477415263,4.647631924264239,0.08603791602122937,0.0005824382727425331,8.0636187114969e-05,0.00012458341491696024,2.519120295227718e-05,0.00010049448445114804,0.001983330250884906,0.011244092760973231
565,0.08849752380010416,0.459,0.896,0.5412085936380691,-0.019660452883292417,5.186585796813822,0.08848404967495963,0.000558084123925925,9.935724950998588e-05,9.477718566621313e-05,3.083282564479847e-05,0.00010765502455286263,0.002105137078634041,0.01196674952399793
566,0.08784936420382122,0.554,1.057,0.5760381353265771,0.007928480646487178,6.30624939650498,0.08783154763349316,0.0005902823820909751,0.0001421852432072043,9.025522274045783e-05,3.1355205908444375e-05,0.00010851473799517282,0.002067829546018094,0.011757957691175127
567,0.08692632195841919,0.396,0.792,0.46676619489856686,-0.002624868086113196,4.555582142137213,0.08690246040095322,0.0004899417329535917,5.1630964639713484e-05,0.00010311335207549838,3.417406760480002e-05,8.157023271920543e-05,0.002018757416004497,0.01154661277733784
568,0.08674333435306426,0.481,0.8939999999999999,0.44798583289768423,-0.03923706279865414,5.545094658647546,0.08671931682883927,0.0004769878352798222,0.00011009407955647689,0.00010349874046899389,2.5779409804522953e-05,7.400583270774462e-05,0.0021155780903768357,0.011435933030091744
569,0.08853620513180258,0.505,0.94,0.44239483736892193,-0.006525636494893892,5.703881245446536,0.08851431429343214,0.0004437685074576156,9.65500847259193e-05,0.00011764945405744838,3.6246369161509594e-05,0.00010095414663953305,0.0020763001888301196,0.012041979888291447
570,0.08814084160583206,0.461,0.835,0.42207357939809365,-0.00637339900791862,5.230265465995578,0.08811929537982273,0.0004610070942915344,0.00010847530547936954,0.00010301339417013037,2.6967689531461488e-05,9.900965050691015e-05,0.002114571737961537,0.011942084152142218
571,0.0899870048126742,0.369,0.725,0.41862170112895525,0.03417205040412078,4.100592088424835,0.08997184051706987,0.00046591675704632106,0.00014287823944255715,0.0001225920544803624,3.128732208361503e-05,9.156330983945782e-05,0.002092701840836757,0.012541331681439925
572,0.08840501059576603,0.447,0.8300000000000001,0.5602555996498162,0.034532795829399915,5.056274491486254,0.08837720526845279,0.0004615992211108651,7.1722165898692e-05,9.012604799078239e-05,3.1239544961341085e-05,7.682036499267519e-05,0.002098980137915047,0.012148818943018513
573,0.08764679009783032,0.42,0.828,0.4137279539953309,0.02197440524102873,4.7919610008125675,0.0876224469501469,0.0004772060709923815,0.00018358835797836304,0.0001154563355821293,4.150915185322973e-05,0.00010921231287924295,0.002077548146471262,0.01166766880115275
574,0.08951969957125708,0.442,0.857,0.49796496157412706,0.01297273554004363,4.93746071660164,0.08949987578834939,0.00046417802829418474,5.282249613655338e-05,0.00010558700221418511,2.909378696503866e-05,9.352454384826335e-05,0.0022070384808160095,0.012391213792144383
575,0.08913656021626312,0.422,0.839,0.44915542368613437,-0.004073790691489718,4.734308783863874,0.08911881924741626,0.0004625863401068604,0.00019357186763336768,9.699116716291598e-05,3.228006247516675e-05,8.183517408924862e-05,0.0020066644741371423,0.012302478852536946
576,0.08819533236169942,0.474,0.889,0.5134914074370207,0.02402691679674615,5.374434080600726,0.08817040070709481,0.0004107393191577274,0.00012032695796079477,0.00010451282143750426,2.3043242107389786e-05,0.00011201396045767911,0.0021809670855257772,0.011922043384670105
577,0.08845663938213598,0.425,0.8280000000000001,0.48489349535248216,-0.07557730884923268,4.80461390986356,0.08843589024435419,0.0004711018826266525,8.19607758420073e-05,0.0001127836728024791,2.7840601367198766e-05,9.843944932066833e-05,0.0020867216205281733,0.012076145953784825
578,0.090150743170207,0.483,0.903,0.6217770021628479,0.004514336506654283,5.357692937513842,0.09013235071380551,0.0004641555046162881,4.871221918675031e-05,9.110385255522342e-05,3.7231352014772945e-05,8.16503232768325e-05,0.002061926346143127,0.012728440231793394
579,0.09071041798845723,0.452,0.891,0.4888141347703794,-0.022285238655476627,4.982889617513761,0.09068182025654924,0.0004625804997046531,0.00010901116339088514,0.00011144206802698271,3.246724601191855e-05,7.67630250961447e-05,0.0020344646148055382,0.012900018904373114
580,0.08991441460146976,0.454,0.886,0.4496169147110769,-0.038974656682182474,5.049246019197566,0.08988117568565582,0.0005173905144070876,0.0001272050260113641,0.00015900989907186307,3.680243649075676e-05,7.13394329357748e-05,0.0022715613693812028,0.012312455014360483
581,0.09103706078046937,0.439,0.849,0.36341261581366435,-0.009687210938571502,4.822211923710949,0.09101847827023163,0.0005351078074804167,0.00011850117512825784,0.00014004401302605666,4.2130651522061546e-05,0.00011230231857209172,0.0020360022215552454,0.01285549917107057
582,0.09011333846624066,0.491,0.869,0.5452279361146344,0.0194804393965684,5.448693926465676,0.09008923786255496,0.000532289641706845,3.374483702920933e-05,0.0001340049043554921,3.5330712436466486e-05,8.857582515870312e-05,0.0021101926955903573,0.012547775421828397
583,0.0920947353718068,0.464,0.894,0.6274695337680596,-0.009970193289901579,5.038290170677956,0.09206942183556502,0.0004928072402404336,0.0001244617008059554,0.00010030275710175967,3.495212426760013e-05,7.87776947097416e-05,0.0019563858974547804,0.013404985483079633
584,0.0892083709483904,0.405,0.788,0.587115769874706,0.0024768064190975507,4.539932695663327,0.08919257007795696,0.0005064512964631108,5.9368756736105844e-05,8.808618869633424e-05,3.336496456272677e-05,9.707882549645069e-05,0.002042960227195032,0.01234285158255719
585,0.08972886132503577,0.505,0.908,0.5146706993834695,0.017609433947676133,5.62806651658098,0.08970540254238178,0.0005358378186811096,8.60940813179454e-05,0.00016189171220348615,2.6045224500079875e-05,7.627125931426004e-05,0.002072072303749453,0.012449320562182408
586,0.09109389338539316,0.403,0.796,0.45951746098325197,-0.028710427863563714,4.424006758505689,0.09107452721996616,0.0005816034747201081,7.185199820624268e-05,0.00012355298383313575,3.217213419015752e-05,0.00010976185971379227,0.0021633754342341056,0.012815232673054027
587,0.0918239707351109,0.466,0.91,0.5832556522576771,-0.030483543192631038,5.074927562642854,0.0918006439942167,0.0004990015473655222,9.560034760423287e-05,0.00012401335741308152,3.2076749301475877e-05,0.00010700462249005842,0.0019711580405071105,0.01332894600067397
588,0.08981583914286778,0.544,1.066,0.5313526949232923,-0.004265579670543818,6.056838138856735,0.08979934367745021,0.00048169984747516403,6.465535117856332e-05,0.00011518761615543286,3.27525569484251e-05,0.0001131854064167421,0.0020542344337439937,0.012528345969705198
589,0.09123699259817464,0.422,0.832,0.43072999210877816,-0.050528894131804385,4.625316858633694,0.09119080363740102,0.0005833888599987065,4.604368022792262e-05,9.172733633423104e-05,3.120964438904655e-05,9.329780236024327e-05,0.0020148495765951865,0.013063771670441725
590,0.090868854030479,0.454,0.869,0.5431208422206963,-0.03088837823271354,4.996211351391361,0.09084378391597234,0.0005247432463708855,4.226300496926299e-05,0.00010033168228106292,3.751909340505622e-05,8.575640566024694e-05,0.002096309433866266,0.01292598393630675
591,0.08962443312887326,0.493,0.876,0.5000568354441413,-0.032418573653684384,5.500732141709638,0.08960327125381455,0.0005196816895149616,4.818066346303691e-05,8.533617279141838e-05,3.555755573896519e-05,0.00012744294436367292,0.0020257671280578577,0.0124991006904665
592,0.08982404539353243,0.498,0.874,0.44308004759376196,0.008680003884526413,5.544172474226073,0.08980131230891515,0.0005804013359458179,5.062143949576532e-05,0.00011021181330981291,3.4576395890690126e-05,0.00010402070561462293,0.0020820496963985507,0.012481705069926817
593,0.0914061765491158,0.5,0.944,0.5828125625920308,0.005042525841349817,5.470089865599641,0.09139292334375963,0.0005961216202472992,5.944823788033664e-05,9.917603071209828e-05,3.4286267492887476e-05,8.21344006289377e-05,0.0021138373097610227,0.012999301521184276
594,0.09195853451590287,0.425,0.808,0.43596656161940617,-0.05502747657579067,4.621648248666695,0.09193215140416172,0.0006660692949396344,0.00013908100434077914,0.00011691225597894663,3.0429586025912055e-05,0.0001118943947644673,0.00217165216438636,0.012914574414269976
595,0.09039873667146503,0.386,0.767,0.47912682547507224,-0.008994214156270684,4.269971176683197,0.09038048900211067,0.0005382393891460465,7.694117489269717e-05,9.427335180175809e-05,3.710161322766522e-05,9.810696513623631e-05,0.0019280530550119025,0.012859353880881278
596,0.09161855206251215,0.454,0.903,0.4773219216195348,-0.035956676770557666,4.955328258028749,0.09159794525518655,0.000586330999077888,7.751017488386966e-05,9.33201544270519e-05,4.234287092193944e-05,0.00010653590869731537,0.0021708897195172197,0.012967888982251574
597,0.09144305642507458,0.449,0.849,0.5755229887249782,0.018024298933638713,4.910159585085452,0.09142726104563606,0.0005703445167592238,8.71913474051712e-05,0.00010740776276073597,2.8499460747188516e-05,0.00012034504361447604,0.002173082917664731,0.01292889441842079
598,0.09038385103182842,0.476,0.869,0.385410349683454,0.011194814783252944,5.266427515100142,0.09035473613622591,0.0006266283264617048,0.00016905770981357493,0.00011233913395539106,3.2087555282051236e-05,9.619421667979095e-05,0.002247464127906694,0.01233350405023311
599,0.09101168178153356,0.391,0.779,0.5069703567366908,0.015227645482240263,4.2961517943846905,0.09099477554843573,0.0005876533257306031,5.5009898025938925e-05,9.62501798290621e-05,2.999844677369261e-05,0.00010005549792047078,0.002177738000526049,0.012840622875234454
600,0.09111499109127158,0.496,0.9530000000000001,0.5420037471466381,0.019900164956500283,5.443670619445091,0.09109987611374874,0.0005118713800032637,0.0001577696164398337,8.749118733488459e-05,2.9573712594755667e-05,8.715749175665499e-05,0.002049802238456718,0.012961800717161976
601,0.09316506452553379,0.547,0.994,0.5609820953544635,-0.0023755298430099933,5.871299534647048,0.09314847364028707,0.0005302484420164787,9.27020722289128e-05,0.0001518835854079207,4.2745747924925076e-05,8.324241944755851e-05,0.0021737022221036857,0.01355606898438465
602,0.09196030611296717,0.447,0.821,0.39486897540859855,-0.006081434983158839,4.860792866935753,0.09194259719876635,0.0004893279406470487,7.16191102558926e-05,0.00011119530318906308,3.657019819643558e-05,0.00011551892086240085,0.0020842279845029767,0.01321214709814233
603,0.09220456198041396,0.503,0.991,0.7432975552995384,0.04268211567310929,5.455261531434764,0.09218131619884988,0.00048556758028336314,0.00014350180555531758,8.673803918274004e-05,3.498134035220262e-05,0.00010725966176308197,0.0021126805320906155,0.013291015242464253
604,0.09182987332434704,0.442,0.813,0.5517784022496657,-0.0801539092186402,4.813248499581654,0.09180432572924035,0.0005493015119586004,6.30923898899773e-05,0.00010996692210583956,3.537076269818509e-05,8.939896604466717e-05,0.0020592348147772275,0.013245435253686197
605,0.09341100455237795,0.5,0.917,0.46252264920486086,-0.0029152523179089896,5.3526883945915005,0.09338211769530401,0.0005431287521625425,0.00011938199021101074,0.00012336062190356482,3.0610030479701804e-05,9.329578312122838e-05,0.0021291799401203324,0.01366434417912081
606,0.09314935818183344,0.447,0.8280000000000001,0.6215580358289503,0.020015575893097205,4.79874481928935,0.09313785647333143,0.0005343367925524842,5.826149801593943e-05,9.687057850007605e-05,3.4030710496486045e-05,9.634095982713946e-05,0.0021638559861704757,0.013636668263173756
607,0.09361258209954337,0.503,0.925,0.5944372850986581,-0.0628826872404541,5.373209334828083,0.09359113145530917,0.0005085355169792708,0.00013448746658112975,0.0001301164566262498,3.295117546734967e-05,0.00013151134136529674,0.0020689881167379985,0.013768938601594853
608,0.09453647609520888,0.449,0.8200000000000001,0.4948223120819719,-0.03499771217809009,4.749489493801915,0.09450843626765197,0.0004882167730958811,0.00018986774701095692,9.989962558144925e-05,3.876823201533481e-05,0.00010581431930518528,0.0020599567878312837,0.014129936989980134
609,0.09488179632277996,0.425,0.838,0.4545847496597357,-0.05345132863514017,4.479257523220852,0.09486459281639575,0.0005146615123618742,0.00021808543183134187,0.00012443963961174945,3.5061433818434574e-05,0.00011104121484385603,0.0021299712191661544,0.01411915383303013
610,0.09591115706125186,0.498,0.903,0.5121334435393035,0.011267629088632918,5.19230520466737,0.09588292160878376,0.0005418618052280467,0.00011618409749099814,0.0001193467556575651,3.54456729167754e-05,9.947274302600039e-05,0.0020255555277425025,0.01472437802374705
611,0.09453624651051509,0.479,0.9450000000000001,0.45030249249973053,-0.02170437489309522,5.0668396268689895,0.09451864152530165,0.000566360880710013,5.627811818513447e-05,0.00011872832394877104,4.3981209113814655e-05,0.00012014385622739316,0.0021753694345604925,0.01402255076935661
612,0.09484404113423191,0.452,0.872,0.5362435114092148,-0.03152018402464271,4.76571848468079,0.09481914031088155,0.0005567375279080985,5.564409760894741e-05,0.00015790089944562843,3.5662821279107315e-05,0.00011771831181405698,0.0021687023703628404,0.014172670494472763
613,0.09559869276613436,0.452,0.889,0.4700351608607556,-0.029625122049336972,4.728098124741219,0.09558295342597416,0.0005291358807026208,6.208142581693232e-05,0.00011212009883288895,4.0068927903903125e-05,9.796550896663796e-05,0.002099346044680586,0.014603152749833936
614,0.0962706846686077,0.437,0.867,0.4821477383767929,-0.016392114499991454,4.539284222395888,0.09625091780901182,0.0005559475706869677,0.0001009680716734913,9.737583691379104e-05,4.09238430668659e-05,0.00011644498313877978,0.0022033765513825364,0.014677067006639897
615,0.09629343885845754,0.425,0.8160000000000001,0.4809149930704568,0.00040881731305411975,4.413592504680377,0.09627513860956523,0.0005735215712873607,4.840407198113208e-05,0.00011294146077856946,3.527301533552901e-05,0.00011523199178805587,0.0020401407739960736,0.014895766837867757
